映射方式,专业ID,厂家ID,设备类型ID,告警对象类型ID,告警标题,厂家告警ID,告警解析辅助字段,厂家告警级别,适用的厂家版本号,告警类型,层速率,设备单板,网管告警级别,网管告警ID,告警解释,告警逻辑分类,告警逻辑子类,该事件对设备的影响,该事件对业务的影响,告警标准名,业务类型,业务信息,是否与对端网元相关,是否上报集团,告警唯一标识,发生时间,清除时间,省,地市ID,区县,网元名称,网元ID,告警定位对象名称,告警定位对象ID,定位信息,告警清除状态,网管告警流水号,设备类型名称,厂家,timestamp,告警发生与清除的时间差,告警标题出现次数
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213452,2019-09-14 08:06:57,2019-09-14 08:28:07,湖南省,2000,浏阳市,长沙浏阳关口办事处(旺府酒店拉远)HL-D3900473242TF,,长沙浏阳关口办事处(旺府酒店拉远)HL-D3900473242TF,,"NeType: BTS3900 LTE| NeLocation: 长沙| vendor: 华为| neName: 长沙浏阳关口办事处(旺府酒店拉远)HL-D3900473242TF| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=长沙浏阳关口办事处(旺府酒店拉远)HL-D3900473242TF, 本地小区标识=1, 小区双工模式=TDD, NB-IoT小区指示=FALSE, 小区名称=长沙浏阳关口办事处(旺府酒店拉远)HL-D3900473242TF-1, eNodeB标识=473242, 小区标识=1, 具体问题=射频单元异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=473242",已清除,2092981287,eNodeB,华为,1568448417,1270,249
标准,8,713,32403,32403,智能设备采集器通信状态告警,76001,通信基站,紧急,v1.00,设备原始告警,,,2,0500-001-076-10-076001,,采集设备通信中断告警,电池组保护告警,,,智能设备采集器通信状态告警,,,否,否,220000004863,2019-09-14 08:08:17,2019-09-14 09:10:17,湖南省,2000,,长沙天心区钱隆学府无线机房,,长沙天心区钱隆学府无线机房,,,已清除,2092968482,,中兴,1568448497,3720,3
标准,8,713,6013,6013,非智能设备采集器通信状态告警,76002,通信基站,紧急,v1.00,设备原始告警,,,2,0500-001-076-10-076002,,采集设备通信中断告警,电池组保护告警,,,非智能设备采集器通信状态告警,,,否,否,220000004864,2019-09-14 08:08:17,2019-09-14 09:10:17,湖南省,2000,天心区,长沙天心区钱隆学府无线机房,,长沙天心区钱隆学府无线机房,,,已清除,2092968447,机房环境,中兴,1568448497,3720,3
标准,8,713,32411,32411,FSU通信中断,76010,通信基站,重要,,设备原始告警,,,2,0500-000-076-10-000104,FSU监控采集设备通信状态的告警,系统告警,CSC、LSC、FSU、蓄电池采集设备,无影响,无影响,FSU通信中断,,,否,否,220000004865,2019-09-14 08:08:18,2019-09-14 09:10:19,湖南省,2000,,长沙天心区钱隆学府无线机房,,长沙天心区钱隆学府无线机房,,,已清除,2092982807,,,1568448498,3721,15
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213454,2019-09-14 08:10:04,2019-09-14 08:29:09,湖南省,2002,石峰区,株洲石峰云龙假日商业广场室分HL-D3900391469TF,,株洲石峰云龙假日商业广场室分HL-D3900391469TF,,"NeType: BTS3900 LTE| NeLocation: 株洲| vendor: | neName: 株洲石峰云龙假日商业广场室分HL-D3900391469TF| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=株洲石峰云龙假日商业广场室分HL-D3900391469TF, 本地小区标识=71, 小区双工模式=TDD, NB-IoT小区指示=FALSE, 小区名称=株洲石峰云龙假日商业广场室分HLD3900391469TF-71, eNodeB标识=391469, 小区标识=71, 具体问题=射频单元异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=391469",已清除,2092987832,eNodeB,华为,1568448604,1145,249
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213453,2019-09-14 08:10:30,2019-09-14 10:49:28,湖南省,2012,宁远县,永州宁远中和李勇NBHF-D3900537126PT,,永州宁远中和李勇NBHF-D3900537126PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州宁远中和李勇NBHF-D3900537126PT| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=永州宁远中和李勇NBHF-D3900537126PT, 本地小区标识=78, 小区双工模式=FDD, NB-IoT小区指示=FALSE, 小区名称=永州宁远中和李勇NBHFD3900537126PT-78, eNodeB标识=537126, 小区标识=78, 具体问题=射频单元异常| appendInfo: 基站制式=GL, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=537126",已清除,2092987864,eNodeB,华为,1568448630,9538,249
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电输入断电告警,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,660000004731,2019-09-14 08:10:42,2019-09-14 09:29:42,湖南省,2004,,郴州石盖塘汇聚传输机房,,郴州石盖塘汇聚传输机房,,,已清除,2092968433,,,1568448642,4740,30
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,92792E2C097E4A48E05352801DAC64E5,2019-09-14 08:11:06,2019-09-14 09:19:07,湖南省,2008,绥宁县,绥宁县楼下无线机房,,绥宁县楼下无线机房,,,已清除,2092980709,监控设备,鑫天兴,1568448666,4081,81
标准,1,5,200,201,2G基站退服告警,-502,基站下挂所有小区全部退服,重要,无,设备原始告警,,,2,0101-007-002-62-000001,基站退服,操作维护,网管内部,可能设备全阻,可能业务受影响,2G基站退服,,,否,是,-502_系统派生_1213456,2019-09-14 08:12:05,2019-09-14 10:51:10,湖南省,2012,宁远县,YOZ-HBSC-6900-79,,永州宁远中和李勇HG-D3900148PT,,460-00-29738-18061,已清除,2092995027,BSC,华为,1568448725,9545,64
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927946A142A18690E05353801DAC4B23,2019-09-14 08:16:07,2019-09-15 09:39:05,湖南省,2008,新宁县,新宁县双江无线机房,,新宁县双江无线机房,,,已清除,2092998531,监控设备,鑫天兴,1568448967,91378,81
标准,1,5,929,929,BBU IR接口异常告警,26324,,MINOR,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,2,0103-007-006-10-000160,当BBU与下级射频单元间的链路（链路层）数据收发异常时，产生此告警。当该链路数据收发正常后，且该状态持续1.5分钟（默认）时，则上报告警恢复。告警产生和恢复的时长可以通过SET ALMFILTER命令进行设置。,信令与IP,链路故障,设备局部故障,业务受影响,BBU IR接口异常告警,,,否,否,37527368_10.154.18.9,2019-09-14 08:16:46,2019-09-14 08:23:46,湖南省,2000,长沙县,长沙机电职业技术学院5(机电学校男生宿舍拉远)HL-D3900458967TF,,长沙机电职业技术学院5(机电学校男生宿舍拉远)HL-D3900458967TF,,"NeType: BTS3900 LTE| NeLocation: 长沙| vendor: 华为| neName: 长沙机电职业技术学院5(机电学校男生宿舍拉远)HL-D3900458967TF| alarmName: BBU IR接口异常告警| alarmLocation: 柜号=0, 框号=0, 槽号=4, 端口号=1, 子端口号=0, 单板类型=UBBP, 具体问题=IR接口接收异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=6, eNodeBId=458967",已清除,2093001565,eNodeB,华为,1568449006,420,55
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,924F46CAACE080D1E05351801DACED31,2019-09-14 08:18:36,2019-09-14 19:04:42,湖南省,2011,靖州县,靖州县和平无线机房,,靖州县和平无线机房,,,已清除,2093008050,监控设备,鑫天兴,1568449116,38766,81
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1021835_10.154.26.177,2019-09-14 08:20:38,2019-09-14 17:31:31,湖南省,2011,沅陵县,huhylyuanlingzhenchayacunDPNBNF-AirScale377792PT,,huhylyuanlingzhenchayacunDPNBNF-AirScale377792PT,,PLMN-PLMN/MRBTS-377792,已清除,2093014664,eNodeB,诺基亚,1568449238,33053,33
标准,1,5,200,201,OML故障告警,21807,,重要,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21368878_10.154.17.39,2019-09-14 08:21:04,2019-09-14 08:31:42,湖南省,2012,祁阳县,YOZ-HBSC-6900-85,,永州祁阳建溪HG-B3900058PT,,"站点号=58, 产生此告警的插框号=0, 产生此告警的槽位号=20, E1号=26, 站点名称=永州祁阳建溪HG-B3900058PT, 告警原因=其他原因",已清除,2093016997,BSC,华为,1568449264,638,47
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,109256902_10.154.17.139,2019-09-14 08:23:11,2019-09-14 08:29:57,湖南省,2012,祁阳县,永州祁阳建溪HL-D3900974512PT,,永州祁阳建溪HL-D3900974512PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州祁阳建溪HL-D3900974512PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=永州祁阳建溪HL-D3900974512PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=974512",已清除,2093051794,eNodeB,华为,1568449391,406,131
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,36460039_10.154.17.199,2019-09-14 08:23:29,2019-09-14 08:29:12,湖南省,2002,荷塘区,株洲荷塘仙庾岭石塘水库HL-D3900138515PT,,株洲荷塘仙庾岭石塘水库HL-D3900138515PT,,"NeType: BTS3900 LTE| NeLocation: 株洲| vendor: | neName: 株洲荷塘仙庾岭石塘水库HL-D3900138515PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=株洲荷塘仙庾岭石塘水库HL-D3900138515PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=138515",已清除,2093049492,eNodeB,华为,1568449409,343,131
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,36460034_10.154.17.199,2019-09-14 08:23:37,2019-09-14 08:29:11,湖南省,2002,荷塘区,株洲香草塘HL-D3900138296PT,,株洲香草塘HL-D3900138296PT,,"NeType: BTS3900 LTE| NeLocation: 株洲| vendor: | neName: 株洲香草塘HL-D3900138296PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=株洲香草塘HL-D3900138296PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=138296",已清除,2093048900,eNodeB,华为,1568449417,334,131
标准,1,6,929,929,TX通道基带输入信号异常,198098473,,2,V3.30.600,设备原始告警,,"R8978 M1920A;Remark:TD-LTE, 载波号= 26, 功率= -137.00dbfs, 功率门限= -60.00~-13.50dbfs, 单板序列号= 219990916867, TDL eNBId=462511, 拓扑= 光接口板=(1,1,10), 光接口板光口号=1, 光口类型是SFP, 故障单板架号=55, 故障单板主级联号=1, TDL= 小区ID=(5,25);"",""rNeUI",2,0103-008-006-10-000289,基带单元发给射频单元的基带IQ数据功率超过了额定功率，或者低于最低功率。,话务处理,射频天线故障,无影响,业务受影响,TX通道基带输入信号异常,,,否,否,1567178097189_10.154.180.246,2019-09-14 08:24:26,2019-09-14 08:32:17,湖南省,2000,岳麓区,长沙安居乐园建材超市(绿洲小区拉远)ZL-B8300462511PT,,长沙安居乐园建材超市(绿洲小区拉远)ZL-B8300462511PT,,"sbn=0,NodeMe=462511,Equipment=1,rack=55,shelf=1,board=1",已清除,2093030411,eNodeB,中兴,1568449466,471,8
标准,1,5,929,929,eNodeB退服告警,407,,CRITICAL,BTS3900&BTS5900 V100R013C10SPC150,设备原始告警,,,2,0103-007-006-10-000266,OMC920每隔1分钟会向被管网元发送握手请求，当被管网元三次无应答时判定通信状态为断连，上报本告警。,操作维护,网管内部,可能设备全阻,可能业务受影响,网元连接中断,,,否,是,f1987597-8c50-466a-a9bc-ffd8d4187655,2019-09-14 08:26:17,2019-09-14 09:52:01,湖南省,2002,荷塘区,株洲电信霞山HL-D390055211PT,,株洲电信霞山HL-D390055211PT,,"NeType: BTS3900 LTE| NeLocation: | vendor: | neName: 株洲电信霞山HL-D390055211PT| alarmName: 网元连接中断| alarmLocation: 网元名称=株洲电信霞山HL-D390055211PT, 网元IP地址=100.92.97.120, 网元IP地址(IP Mode)=NULL, 断连端口=6007, 断连错误码=N/A, 断连信息=端口握手超时, 适配层分区=MediationService0406, OMC IP=10.154.17.198| appendInfo: eNodeBId=55211",已清除,-2093037854,eNodeB,华为,1568449577,5144,249
标准,1,5,929,929,eNodeB退服告警,407,,CRITICAL,BTS3900&BTS5900 V100R013C10SPC150,设备原始告警,,,2,0103-007-006-10-000266,OMC920每隔1分钟会向被管网元发送握手请求，当被管网元三次无应答时判定通信状态为断连，上报本告警。,操作维护,网管内部,可能设备全阻,可能业务受影响,网元连接中断,,,否,是,5e876adb-7f09-44b8-8fae-d6a3ff3fab36,2019-09-14 08:27:29,2019-09-14 08:34:38,湖南省,2000,天心区,长沙中电48所厂房(48所拉远)HL-D3900393447PT,,长沙中电48所厂房(48所拉远)HL-D3900393447PT,,"NeType: BTS3900 LTE| NeLocation: 长沙| vendor: | neName: 长沙中电48所厂房(48所拉远)HL-D3900393447PT| alarmName: 网元连接中断| alarmLocation: 网元名称=长沙中电48所厂房(48所拉远)HL-D3900393447PT, 网元IP地址=100.92.13.72, 网元IP地址(IP Mode)=NULL, 断连端口=6007, 断连错误码=N/A, 断连信息=端口握手超时, 适配层分区=MediationService0407, OMC IP=10.154.18.7| appendInfo: eNodeBId=393447",已清除,-2093042549,eNodeB,华为,1568449649,429,249
标准,8,713,32404,32404,电池组总电压过低告警,7002,通信基站,紧急,,设备原始告警,,,2,0500-000-007-10-000029,蓄电池电压低,电池告警,,无影响,无影响,电池组总电压过低告警,,,否,否,880000003676,2019-09-14 08:27:55,2019-09-14 08:49:15,湖南省,2005,,桃源县白洋河桥头无线机房,,桃源县白洋河桥头无线机房,,,已清除,2093051513,,,1568449675,1280,8
标准,1,5,929,929,eNodeB退服告警,407,,CRITICAL,BTS3900&BTS5900 V100R013C10SPC150,设备原始告警,,,2,0103-007-006-10-000266,基站退服,操作维护,网管内部,可能设备全阻,可能业务受影响,网元连接中断,,,否,是,7301e25b-d007-4481-8c28-1f75c541dd7e,2019-09-14 08:28:26,2019-09-14 09:12:02,湖南省,2000,浏阳市,长沙浏社港集镇3站(共联通)HL-D3900471500PT,,长沙浏社港集镇3站(共联通)HL-D3900471500PT,,"NeType: BTS3900 LTE| NeLocation: 长沙| vendor: 华为| neName: 长沙浏社港集镇3站(共联通)HL-D3900471500PT| alarmName: 网元连接中断| alarmLocation: 网元名称=长沙浏社港集镇3站(共联通)HL-D3900471500PT, 网元IP地址=100.92.49.135, 网元IP地址(IP Mode)=NULL, 断连端口=6007, 断连错误码=N/A, 断连信息=端口握手超时, 适配层分区=MediationService0307, OMC IP=10.154.18.6| appendInfo: eNodeBId=471500",已清除,-2093046162,eNodeB,华为,1568449706,2616,249
标准,1,5,929,929,基站时钟失步告警,29251,,2,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000268,当时钟失步检测特性检测本站发生时钟失步故障或疑似发生时钟失步故障时，产生此告警。当人工恢复时钟失步基站后，手动清除网管失步或失步嫌疑列表中的基站，告警自动清除。,中继与传输,同步时钟故障,可能设备局部故障,可能业务受影响,基站时钟失步告警,,,否,是,17346994_10.154.180.149,2019-09-14 08:28:36,2019-09-14 10:02:58,湖南省,2000,天心区,长沙环保大道与果子园路交界(长沙友阿奥特莱斯拉远)HL-D3900461150PT,,长沙环保大道与果子园路交界(长沙友阿奥特莱斯拉远)HL-D3900461150PT,,"eNodeB名称=长沙环保大道与果子园路交界(长沙友阿奥特莱斯拉远)HL-D3900461150PT, 小区双工模式=TDD, 具体问题=时钟失步嫌疑",已清除,2093046894,eNodeB,华为,1568449716,5662,10
标准,1,15,929,929,BASE STATION FAULTY,7650,,1,TL15A/TL16A,设备原始告警,,,2,0103-002-006-10-000025,基站严重故障,操作维护,日志告警,设备全阻,业务全阻,基站退服,,,否,是,3436516_10.154.20.68,2019-09-14 08:33:40,2019-09-14 09:16:05,湖南省,2012,新田县,yozxintianqianjinluxincheyuanweizhanNL-FWHX995259PT,,yozxintianqianjinluxincheyuanweizhanNL-FWHX995259PT,,PLMN-PLMN/MRBTS-995259/LNBTS-995259,已清除,2093066325,eNodeB,诺基亚,1568450020,2545,47
