映射方式,专业ID,厂家ID,设备类型ID,告警对象类型ID,告警标题,厂家告警ID,告警解析辅助字段,厂家告警级别,适用的厂家版本号,告警类型,层速率,设备单板,网管告警级别,网管告警ID,告警解释,告警逻辑分类,告警逻辑子类,该事件对设备的影响,该事件对业务的影响,告警标准名,业务类型,业务信息,是否与对端网元相关,是否上报集团,告警唯一标识,发生时间,清除时间,省,地市ID,区县,网元名称,网元ID,告警定位对象名称,告警定位对象ID,定位信息,告警清除状态,网管告警流水号,设备类型名称,厂家,timestamp,告警发生与清除的时间差,告警标题出现次数
标准,8,713,32414,32414,市电停电,92001,传输节点,紧急,,设备原始告警,,,2,0500-000-092-10-000025,市电有无,市电异常告警,交流智能电表、直流智能电表,无影响,无影响,市电停电,,,否,否,110000085247,2019-09-14 06:32:28,2019-09-14 06:56:29,湖南省,2000,浏阳市,浏阳市高坪镇数据机房,,浏阳市高坪镇数据机房,,,已清除,2092613500,,,1568442748,1441,4
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,9277D76720A3435BE05351801DAC78D5,2019-09-14 06:33:31,2019-09-16 23:18:27,湖南省,2009,花垣县,花垣县吉卫镇吉卫-移动*,,花垣县吉卫镇吉卫无线机房,,,已清除,2092613383,监控设备,鑫天兴,1568442811,233096,81
标准,8,713,32403,32403,输入断电告警,2010,通信基站,紧急,,设备原始告警,,,2,0500_001_002_10_002010,市电有无,低压配电告警,,,未取到,输入断电告警,,,否,否,112226792,2019-09-14 06:35:34,2019-09-14 18:51:49,湖南省,2010,桑植县,桑植县上洞街汇聚数据机房,,桑植县上洞街汇聚数据机房,,交流配电屏,已清除,2092683133,,中兴,1568442934,44175,30
标准,8,713,6016,6016,交流输入故障告警,6031,通信基站,紧急,,设备原始告警,,,2,0500_001_006_10_006031,其他动环,输入告警,,,未取到,交流输入故障告警,,,否,否,112226791,2019-09-14 06:35:44,2019-09-14 18:51:53,湖南省,2010,桑植县,桑植县上洞街汇聚数据机房,,桑植县上洞街汇聚数据机房,,动力源开关电源,已清除,2092628874,开关电源,中兴,1568442944,44169,2
标准,1,1,200,200,RADIO TRANSMISSION IP GB INTERFACE FAULT,,,2,,设备原始告警,,,1,0101-001-002-20-000001,,,,,未取到,,,,否,否,15970640_10.154.27.70,2019-09-14 06:36:00,2019-09-14 06:56:00,湖南省,2013,岳阳楼区,YUY-EBSC-2,,YUY-EBSC-2,,"SubNetwork=ONRM_ROOT_MO,SubNetwork=HuNAXE,ManagedElement=EBSC2",已清除,2092624729,BSC,中兴,1568442960,1200,11
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,无线侧设备,话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,37525523_10.154.18.9,2019-09-14 06:36:13,2019-09-14 10:44:25,湖南省,2000,雨花区,长沙川河物流园HL-D3900472778PT,,长沙川河物流园HL-D3900472778PT,,"NeType: BTS3900 LTE| NeLocation: 长沙| vendor: 华为| neName: 长沙川河物流园HL-D3900472778PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=长沙川河物流园HL-D3900472778PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=472778",已清除,2092631002,eNodeB,华为,1568442973,14892,131
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,109260571_10.154.17.139,2019-09-14 06:44:07,2019-09-14 15:57:53,湖南省,2012,宁远县,永州宁远虎形岭HL-D3900290162PT,,永州宁远虎形岭HL-D3900290162PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州宁远虎形岭HL-D3900290162PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=永州宁远虎形岭HL-D3900290162PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=290162",已清除,2094804560,eNodeB,华为,1568443447,33226,131
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,9277E9E22F4B48CAE05351801DAC448A,2019-09-14 06:46:31,2019-09-14 08:57:27,湖南省,2011,中方县,中方河西甩田,,中方县河西甩田无线机房,,,已清除,2092667306,监控设备,鑫天兴,1568443591,7856,81
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927826FC808F2C2AE05353801DAC390D,2019-09-14 06:57:21,2019-09-14 19:49:15,湖南省,2008,邵阳县,邵阳县和平无线机房,,邵阳县和平无线机房,,,已清除,2092710757,监控设备,鑫天兴,1568444241,46314,81
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1018810_10.154.26.177,2019-09-14 07:03:03,2019-09-14 07:20:39,湖南省,2011,通道县,huhtdchuansuNBNF-AirScale539345PT,,huhtdchuansuNBNF-AirScale539345PT,,PLMN-PLMN/MRBTS-539345,已清除,2092733490,eNodeB,诺基亚,1568444583,1056,33
标准,1,5,929,929,基站时钟失步告警,29251,,MAJOR,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000268,当时钟失步检测特性检测本站发生时钟失步故障或疑似发生时钟失步故障时，产生此告警。当人工恢复时钟失步基站后，手动清除网管失步或失步嫌疑列表中的基站，告警自动清除。,中继与传输,同步时钟故障,可能设备局部故障,可能业务受影响,基站时钟失步告警,,,否,是,151540984_10.154.17.19,2019-09-14 07:04:17,2019-09-14 08:21:57,湖南省,2003,常宁市,衡阳常宁泉峰公馆微HL-D3900396934PT,,衡阳常宁泉峰公馆微HL-D3900396934PT,,"NeType: BTS3900 LTE| NeLocation: 衡阳| vendor: | neName: 衡阳常宁泉峰公馆微HL-D3900396934PT| alarmName: 基站时钟失步告警| alarmLocation: eNodeB名称=衡阳常宁泉峰公馆微HL-D3900396934PT, 小区双工模式=TDD, 具体问题=时钟失步嫌疑| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, eNodeBId=396934",已清除,2092737719,eNodeB,华为,1568444657,4660,10
标准,1,5,929,929,基站时钟失步告警,29251,,MAJOR,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000268,当时钟失步检测特性检测本站发生时钟失步故障或疑似发生时钟失步故障时，产生此告警。当人工恢复时钟失步基站后，手动清除网管失步或失步嫌疑列表中的基站，告警自动清除。,中继与传输,同步时钟故障,可能设备局部故障,可能业务受影响,基站时钟失步告警,,,否,是,36459765_10.154.17.199,2019-09-14 07:12:15,2019-09-14 15:31:57,湖南省,2002,炎陵县,株洲炎陵皮坑高垅坑组HL-D390055526PT,,株洲炎陵皮坑高垅坑组HL-D390055526PT,,"NeType: BTS3900 LTE| NeLocation: 株洲| vendor: | neName: 株洲炎陵皮坑高垅坑组HL-D390055526PT| alarmName: 基站时钟失步告警| alarmLocation: eNodeB名称=株洲炎陵皮坑高垅坑组HL-D390055526PT, 小区双工模式=TDD, 具体问题=时钟失步嫌疑| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, eNodeBId=55526",已清除,2092766121,eNodeB,华为,1568445135,29982,10
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927826FC85702C2AE05353801DAC390D,2019-09-14 07:13:11,2019-09-14 13:58:26,湖南省,2008,邵阳县,邵阳县夏亮无线机房,,邵阳县夏亮无线机房,,,已清除,2092769860,监控设备,鑫天兴,1568445191,24315,81
标准,1,5,200,201,OML故障告警,21807,,重要,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21368244_10.154.17.39,2019-09-14 07:13:40,2019-09-14 08:19:29,湖南省,2011,溆浦县,HUH-HBSC-6000-25,,怀化溆浦后村湾HG-D390083PT,,"站点号=83, 产生此告警的插框号=1, 产生此告警的槽位号=22, E1号=7, 站点名称=怀化溆浦后村湾HG-D390083PT, 告警原因=其他原因",已清除,2092771718,BSC,华为,1568445220,3949,47
标准,1,1,929,929,Sync PTP Time Reachability Fault,,,2,L13/R17.1 L13/R17,设备原始告警,,,2,0103-001-006-10-000349,同步PTP 时钟检测故障,中继与传输,同步时钟故障,可能设备局部故障,可能业务受影响,同步PTP 时钟检测故障,,,否,否,255933369_10.154.21.120,2019-09-14 07:17:55,2019-09-14 07:24:06,湖南省,2013,岳阳楼区,YUYxiataizimiaonanjieNBEF-R6601401408PT,,YUYxiataizimiaonanjieNBEF-R6601401408PT,,"SubNetwork=ONRM_ROOT_MO,SubNetwork=FDD,ManagedElement=YUYxiataizimiaonanjieNBEF-R6601401408PT,Transport=1,Synchronization=1,RadioEquipmentClock=1,RadioEquipmentClockReference=IEEE1588",已清除,2092787390,eNodeB,中兴,1568445475,371,6
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,9278A77545EC8375E05351801DAC9842,2019-09-14 07:32:51,2019-09-15 10:52:36,湖南省,2009,泸溪县,泸溪县浦市镇庄尚村基站机房-联通,,泸溪县浦市镇庄尚无线机房,,,已清除,2092844993,监控设备,鑫天兴,1568446371,98385,81
标准,8,713,32403,32403,输入断电告警,2010,通信基站,紧急,,设备原始告警,,,2,0500_001_002_10_002010,,低压配电告警,,,未取到,输入断电告警,,,否,否,10265835,2019-09-14 07:44:15,2019-09-14 10:22:02,湖南省,2009,,凤凰县水田乡汇聚点综合机房机房,,凤凰县水田乡汇聚点综合机房机房,,交流配电屏,已清除,2092870742,,中兴,1568447055,9467,30
标准,1,5,200,201,OML故障告警,21807,,紧急,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21368631_10.154.17.39,2019-09-14 07:56:18,2019-09-14 08:14:19,湖南省,2007,新化县,LDI-HBSC-6000-17,,娄底新化奉家HG-B3900050PT,,"站点号=50, 产生此告警的插框号=0, 产生此告警的槽位号=14, E1号=8, 站点名称=娄底新化奉家HG-B3900050PT, 告警原因=其他原因",已清除,2092876455,BSC,华为,1568447778,1081,47
标准,1,1,200,200,RADIO TRANSMISSION IP GB INTERFACE FAULT,,,2,,设备原始告警,,,1,0101-001-002-20-000001,,,,,未取到,,,,否,否,15972027_10.154.27.70,2019-09-14 07:58:00,2019-09-14 08:08:00,湖南省,2013,岳阳楼区,YUY-EBSC-7,,YUY-EBSC-7,,"SubNetwork=ONRM_ROOT_MO,SubNetwork=HuNAXE,ManagedElement=EBSC7",已清除,2092899525,BSC,中兴,1568447880,600,11
标准,8,713,32403,32403,智能设备采集器通信状态告警,76001,通信基站,紧急,v1.00,设备原始告警,,,2,0500-001-076-10-076001,,采集设备通信中断告警,电池组保护告警,,,智能设备采集器通信状态告警,,,否,否,220000004863,2019-09-14 08:08:17,2019-09-14 09:10:17,湖南省,2000,,长沙天心区钱隆学府无线机房,,长沙天心区钱隆学府无线机房,,,已清除,2092968482,,中兴,1568448497,3720,3
标准,8,713,6013,6013,非智能设备采集器通信状态告警,76002,通信基站,紧急,v1.00,设备原始告警,,,2,0500-001-076-10-076002,,采集设备通信中断告警,电池组保护告警,,,非智能设备采集器通信状态告警,,,否,否,220000004864,2019-09-14 08:08:17,2019-09-14 09:10:17,湖南省,2000,天心区,长沙天心区钱隆学府无线机房,,长沙天心区钱隆学府无线机房,,,已清除,2092968447,机房环境,中兴,1568448497,3720,3
标准,8,713,32411,32411,FSU通信中断,76010,通信基站,重要,,设备原始告警,,,2,0500-000-076-10-000104,FSU监控采集设备通信状态的告警,系统告警,CSC、LSC、FSU、蓄电池采集设备,无影响,无影响,FSU通信中断,,,否,否,220000004865,2019-09-14 08:08:18,2019-09-14 09:10:19,湖南省,2000,,长沙天心区钱隆学府无线机房,,长沙天心区钱隆学府无线机房,,,已清除,2092982807,,,1568448498,3721,15
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电输入断电告警,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,660000004731,2019-09-14 08:10:42,2019-09-14 09:29:42,湖南省,2004,,郴州石盖塘汇聚传输机房,,郴州石盖塘汇聚传输机房,,,已清除,2092968433,,,1568448642,4740,30
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,92792E2C097E4A48E05352801DAC64E5,2019-09-14 08:11:06,2019-09-14 09:19:07,湖南省,2008,绥宁县,绥宁县楼下无线机房,,绥宁县楼下无线机房,,,已清除,2092980709,监控设备,鑫天兴,1568448666,4081,81
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927946A142A18690E05353801DAC4B23,2019-09-14 08:16:07,2019-09-15 09:39:05,湖南省,2008,新宁县,新宁县双江无线机房,,新宁县双江无线机房,,,已清除,2092998531,监控设备,鑫天兴,1568448967,91378,81
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,924F46CAACE080D1E05351801DACED31,2019-09-14 08:18:36,2019-09-14 19:04:42,湖南省,2011,靖州县,靖州县和平无线机房,,靖州县和平无线机房,,,已清除,2093008050,监控设备,鑫天兴,1568449116,38766,81
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1021835_10.154.26.177,2019-09-14 08:20:38,2019-09-14 17:31:31,湖南省,2011,沅陵县,huhylyuanlingzhenchayacunDPNBNF-AirScale377792PT,,huhylyuanlingzhenchayacunDPNBNF-AirScale377792PT,,PLMN-PLMN/MRBTS-377792,已清除,2093014664,eNodeB,诺基亚,1568449238,33053,33
标准,1,5,200,201,OML故障告警,21807,,重要,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21368878_10.154.17.39,2019-09-14 08:21:04,2019-09-14 08:31:42,湖南省,2012,祁阳县,YOZ-HBSC-6900-85,,永州祁阳建溪HG-B3900058PT,,"站点号=58, 产生此告警的插框号=0, 产生此告警的槽位号=20, E1号=26, 站点名称=永州祁阳建溪HG-B3900058PT, 告警原因=其他原因",已清除,2093016997,BSC,华为,1568449264,638,47
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,109256902_10.154.17.139,2019-09-14 08:23:11,2019-09-14 08:29:57,湖南省,2012,祁阳县,永州祁阳建溪HL-D3900974512PT,,永州祁阳建溪HL-D3900974512PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州祁阳建溪HL-D3900974512PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=永州祁阳建溪HL-D3900974512PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=974512",已清除,2093051794,eNodeB,华为,1568449391,406,131
